object_name,schema_name,object_type,status,error_message,timestamp
gms_cnst_cdi_smry_fr_pa_dm,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:24
gms_cnst_cdi_smry_fr_prfr_stg,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:25
gofundraise_donor,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:27
google_analytics_txn,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:28
lkp_positions_taxonomy_mktg_stg,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:30
mktg_snapsht_load_cntl,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:31
mobile_commons_active,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:33
name_gender,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:35
pbi_bio_demogrphcs,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:38
pbi_bzl_fact_show_prodctv_ind,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:39
pbi_cfremappend_cnst,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:41
pbi_cfremappend_cohort,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:42
pbi_entrprs_campgn_comnts,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:43
pbi_entrprs_campgn_non_adb,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:45
pbi_entrprs_campgn_results,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:46
pbi_entrprs_campgn_smry,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:48
pbi_entrprs_campgn_ts_sends,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:49
pbi_model_perf_auc,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:51
pbi_model_perf_dashbrd,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:52
pbi_model_perf_dim_lol,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:54
pbi_model_perf_tlres,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:55
pg_group_ref,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:57
pg_response_log_exclusion,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:01:58
phone_interaction_eoc,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:00
phone_interaction_pg_eoc,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:02
phone_interaction_sustnr_upgr,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:04
pref_cnst_mstr,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:05
replication_adb_nmsbroadlogmsg,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:07
replication_adb_nmsoperation,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:08
replication_dim_person,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:10
replication_dim_recipient,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:12
replication_fact_interaction_aprm,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:14
replication_rr_rqq_rql_file_xref,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:15
rr_rqq_rql_file_xref,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:17
scr,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:18
scr_val_ref,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:20
srvy_anvrsy_vlntr_rspns_fy22,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:21
srvy_gplg_rspns,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:23
srvy_hsptl_respondents_hst_b4072825,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:25
srvy_new_vlntr_rspns_fy21,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:27
srvy_new_vlntr_rspns_fy22,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:28
