object_name,schema_name,object_type,status,validation_status,validation_error,created_timestamp
bzfc_comnictn_src,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:06:19
bzfc_dim_unit_merged,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:06:20
bzfc_email_append,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:06:22
bzfc_fact_dmail_interaction,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:06:23
bzfc_fact_dmail_intrctn_norm,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,permission denied for relation bzfc_fact_dmail_intrctn_norm,2025-12-19 13:06:25
bzfc_fact_email_interaction,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:06:26
bzfc_fact_interaction,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,permission denied for relation fact_interaction_aprm,2025-12-19 13:06:27
bzfc_fact_interaction_all,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:06:29
bzfc_fact_interaction_em_smry,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:06:30
bzfc_fact_phone_interaction,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,permission denied for relation pg_src_convrsn,2025-12-19 13:06:32
bzfc_fact_phone_interaction_pg,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,permission denied for relation dim_calendar,2025-12-19 13:06:34
bzfc_fact_response_all,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:06:36
bzfc_fact_sms_interaction,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,"relation ""mktg_ops_tbls.bzfc_fact_sms_interaction"" does not exist",2025-12-19 13:06:37
bzfc_fr_cnst_in_blood_region,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,"relation ""mktg_ops_tbls.gms_cnst_cdi_smry_fr_prfr"" does not exist",2025-12-19 13:06:38
bzfc_fsa_ask,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,"relation ""ddcoe_vws.bzfc_fsa_ask"" does not exist",2025-12-19 13:06:40
bzfc_fsa_cnst_indv_chrctrs2,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,"relation ""ddcoe_vws.bzf_cnst_fsa_chrctrstc2"" does not exist",2025-12-19 13:06:41
bzfc_fsa_cnst_indv_cntct_prefc,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,"relation ""ddcoe_vws.bzf_cnst_fsa_cntct_prefc"" does not exist",2025-12-19 13:06:43
bzfc_fsa_cnst_org_chrctrs2,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,"relation ""ddcoe_vws.bzf_cnst_fsa_chrctrstc2"" does not exist",2025-12-19 13:06:44
bzfc_fsa_cnst_org_cntct_prefc,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,"relation ""ddcoe_vws.bzf_cnst_fsa_cntct_prefc"" does not exist",2025-12-19 13:06:46
bzfc_pg_response_log,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:06:49
bzfc_pg_response_log_ref,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:06:51
bzfc_phone_append,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,permission denied for relation pacific_east_phone_append,2025-12-19 13:06:53
bzfc_prospect_pt_scr_fin,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,"relation ""data_lab_mktg_tbls.prospect_pt_scr_fin"" does not exist",2025-12-19 13:06:54
bzfc_prospect_pt_scr_nonfin,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,"relation ""data_lab_mktg_tbls.prospect_pt_scr_fin"" does not exist",2025-12-19 13:06:56
bzfc_sms_bio_prfl,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,permission denied for relation pacific_east_phone_append,2025-12-19 13:06:57
bzfc_sms_fr_prf,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:07:02
bzfc_sms_fr_prfl,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:07:04
bzfc_sms_phss_prfl,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,permission denied for relation pacific_east_phone_append,2025-12-19 13:07:05
bzfc_sms_profile,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:07:07
bzfc_sms_vms_prfl,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,permission denied for relation pacific_east_phone_append,2025-12-19 13:07:08
bzfc_sponsor_journey_detail,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:07:10
bzfc_sponsor_journey_smry,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,column b.dr_territory_id does not exist,2025-12-19 13:07:11
bzfc_taxo_bio_collection_curr,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,Remote object depends on external shared object.,2025-12-19 13:07:13
bzfc_taxo_humanitarian_curr,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,Remote object depends on external shared object.,2025-12-19 13:07:14
bzfc_taxo_subscr_gplg,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,Remote object depends on external shared object.,2025-12-19 13:07:16
bzfc_trigrd_campgn_smry,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,permission denied for relation gms_bzfc_fact_email_intrctn_smry,2025-12-19 13:07:18
bzfc_vms_cnst_in_blood_region,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,permission denied for relation nhqmktg_cdrp_enrllmnt_sts,2025-12-19 13:07:19
bzf_cem_cnst_msg_pref,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:07:21
bzf_cem_fr_cnst_loc_prefs,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:07:23
bzf_cnst_chrctrstc,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:07:25
bzf_cnst_chrctrstc_arcpg,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:07:26
bzf_cnst_chrctrstc_simio,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,permission denied for relation bzf_cnst_chrctrstc_simio,2025-12-19 13:07:27
bzf_cnst_scr,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,"relation ""mktg_data_tbls.bzf_cnst_scr"" does not exist",2025-12-19 13:07:29
bzf_cnst_scr_simio,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,permission denied for relation bzf_cnst_scr_simio,2025-12-19 13:07:30
bzf_prospect_pt_scr,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,"relation ""data_lab_mktg_tbls.prospect_pt_scr_fin"" does not exist",2025-12-19 13:07:32
bzl_cnst_fsa_acqstn,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,permission denied for relation bzl_cnst_fsa_acqstn,2025-12-19 13:07:34
bzl_cnst_mstr_fsa_acct_cntct,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,"relation ""ddcoe_vws.bz_cnst_fsa"" does not exist",2025-12-19 13:07:35
bzl_vms_sta_shift_smry,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:07:37
bz_adb_arcgms_broadlog,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:07:39
bz_adb_enumrtn_lkp,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:07:45
bz_adb_nmsbroadlogrcp,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:07:48
bz_adb_nmsdelivery,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:07:50
bz_adb_nmsexcludelogrcp,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:07:53
bz_adb_nmstrackingurl,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:00
bz_adb_nmswebapp,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:03
bz_aprm_email_bncd,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:06
bz_aprm_email_lnk_clkd,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:08
bz_aprm_email_opened,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:09
bz_aprm_email_remove,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:11
bz_aprm_email_sent,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:12
bz_aprm_wb_apnd_prfrnc_cntr,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:13
bz_aprm_wb_apnd_unsubs_rplc,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,permission denied for relation aprm_wb_apnd_unsubs_rplc,2025-12-19 13:08:15
bz_aprm_wb_rplc_fr_prf_cntr_lt,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,permission denied for relation aprm_wb_rplc_fr_prf_cntr_lt,2025-12-19 13:08:16
bz_arcpg_response_typ,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,"relation ""ddcoe_vws.bz_arcpg_response_typ"" does not exist",2025-12-19 13:08:17
bz_arc_comm_log,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:19
bz_arc_fr_smry_atg_first_tm,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:20
bz_arc_fr_smry_rco_first_tm,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:22
bz_arc_fr_smry_rco_last_donat,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:23
bz_arc_fr_smry_rco_last_sustnr_donat,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:24
bz_area_code_2_time_zone,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:27
bz_campgn_yr_end_dow_projctn,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:28
bz_cnst_birth_best,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:30
bz_cnst_birth_pg,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:31
bz_cnst_cnstcy_affn,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,"relation ""ddcoe_vws.bz_cnst_cnstcy_affn"" does not exist",2025-12-19 13:08:33
bz_cnst_fsa_acqstn,mktg_ops_vws,view,SUCCESS,VALIDATION_FAILED,"relation ""ddcoe_vws.bz_cnst_fsa_acqstn"" does not exist",2025-12-19 13:08:34
bz_cnst_gender_best,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:35
bz_cnst_mstr,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:37
bz_comnictn_src,mktg_ops_vws,view,SUCCESS,VALIDATED_OK,,2025-12-19 13:08:38
