object_name,schema_name,object_type,status,error_message,timestamp
gms_bzfc_fact_ask_cntct_intrctn,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:30
gms_bzfc_fact_cnst_comnictn,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:31
gms_bzfc_fact_email_intrctn_smry,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:33
gms_bzfc_fact_giftran,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:34
gms_bzf_cnst_cnstcy,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:36
gms_bzf_cnst_cnstcy_curnt,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:37
gms_bz_pg_group_membrshp,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:38
gms_cnst_cdi_smry_fr_pa_dm,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:39
gms_cnst_cdi_smry_fr_prfr,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:41
gms_cnst_cdi_smry_fr_prfr_src,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:42
gms_frfbz_dim_tag,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:43
gms_pg_group_membrshp_src,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:45
gms_sf_acct_contct_brdg,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:46
lkp_adb_intrctn_status_dsc,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:47
mktg_sky_dates,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:49
nhqmktg_cdrp_enrllmnt_sts,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:50
pacific_east_email_append,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:51
pbi_bzl_fact_show_prodctv_ind,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:53
pbi_entrprs_campgn_comnts,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:54
pbi_entrprs_campgn_results,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:55
pbi_entrprs_campgn_smry,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:57
phone_interaction_eoc,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:58
phone_interaction_pg_eoc,mktg_ops_vws,view,DROPPED,,2025-12-19 13:52:59
rr_rqq_rql_file_xref,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:01
rr_rqq_rql_file_xref_mtvtn_cd,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:02
scr_val_ref,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:04
srvy_anvrsry_vlntr_questions,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:05
srvy_anvrsry_vlntr_questn_2_srvy_xref,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:06
srvy_anvrsry_vlntr_rspns_norm,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:08
srvy_anvrsry_vlntr_rspns_txt_norm,mktg_ops_vws,view,DROPPED,,2025-12-19 13:53:09
