object_name,schema_name,object_type,status,validation_status,validation_error,created_timestamp
bzfc_fact_interaction,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:09:02
bzfc_fact_interaction_all_b401072026,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:09:06
bzfc_fact_intrctn_em_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:09:09
bzfc_fact_phone_interaction_b401072026,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:09:13
bzfc_fact_response_all,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:09:17
bzfc_fact_response_new,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:09:21
bzfc_fact_sms_interaction,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:09:25
bzfc_fact_surv_resp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:09:30
bzfc_pg_response_log,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:09:33
bzfc_pg_response_log_ref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:09:38
bzfc_phss_lrnr_list_membrshp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:09:41
bzfc_sms_fr_prfl,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:09:45
bzfc_sms_profile,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:09:49
bzfc_sponsor_journey_detail,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:09:54
bzfc_sponsor_journey_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:09:57
bzf_cem_cnst_opt_outs_copy,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:10:12
bzf_cem_cnst_opt_outs_stg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:10:17
bzf_cnst_cdi_sltn_id,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:10:23
bzf_cnst_cdi_sltn_id_1,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:10:29
bzf_cnst_cdi_sltn_id_2,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:10:33
bzf_cnst_cdi_sltn_id_3,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:10:39
bzf_cnst_cdi_sltn_id_4,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:10:43
bzf_cnst_cdi_sltn_id_5,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:10:47
bzf_cnst_cdi_sltn_id_all,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:10:51
bzf_cnst_cdi_sltn_id_bk,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:10:55
bzf_cnst_chrctrstc_simio,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:10:59
bzf_cnst_scr_simio,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:11:05
bzl_cnst_fsa_acqstn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:11:08
bzl_cnst_mstr_fsa_in_primary,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:11:11
bz_adobe_analytics_rco_txn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:11:17
bz_adobe_analytics_ts_txn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:11:20
bz_arcpg_response_typ,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:11:23
bz_arc_fr_smry_atg_first_tm,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:11:26
bz_arc_fr_smry_rco_first_tm,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:11:30
bz_arc_fr_smry_rco_last_donat,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:11:33
bz_arc_fr_smry_rco_last_sustnr_donat,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:11:36
bz_cnst_birth_best,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:11:39
bz_cnst_gender_best,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:11:45
bz_cur_mth_bio_donor_freq,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:11:48
bz_cur_mth_bio_donor_freq2,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:11:54
bz_dim_cnst_demographic,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:12:00
bz_dim_rpt_cell_cd,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:12:03
bz_dim_treatmnt,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:12:09
bz_fact_interaction_pg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:12:14
bz_fact_response_pg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:12:18
bz_google_analytics_txn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:12:24
bz_pg_group_membrshp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:12:27
campgn_prospct_list,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:12:30
campgn_yr_end_dow_projctn_b401072026,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:12:33
