object_name,schema_name,object_type,status,error_message,timestamp
dim_dm_src_treatmnt_xref,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:21
dim_edrtl_response_period,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:22
dim_email_segmnt,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:24
dim_odr,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:25
dim_online_channel,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:26
dim_phone_adtnl_reqst,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:28
dim_phone_call_dspstn,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:29
dim_phone_campgn_src_cd_xref,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:31
dim_region_rsmo,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:32
dim_src_2_intrctn_brdg,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:33
dm_campaign_hist,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:35
dm_campaign_pg_hist,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:36
dv_active_segmnt_snapsht,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:38
dv_arc_bio_smry,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:39
dv_arc_entrprs_smry,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:41
dv_arc_fr_smry,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:42
dv_arc_phss_smry,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:43
dv_arc_vms_smry,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:45
dv_channel_accessibility_stg,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:46
dv_de_accessblty_lifestg,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:47
dv_de_scorcrd_campgns,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:49
dv_digtl_engmnt_scorcrd,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:50
email_src_cd,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:51
esri_blockgroup_demgrphc,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:53
esri_zip_cd_demgrphc,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:54
fact_interaction_bb,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:55
fact_phone_interaction,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:57
fact_response_aprm,mktg_ops_tbls,table,DROPPED,,2025-12-19 13:59:58
fact_vol_applctn,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:00
fact_vs_surv_resp,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:01
final_mobile_common_opt_out,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:02
fix_site_vol_recruit,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:04
fresh_address_email_append,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:06
global_suprs_cnst_email,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:07
global_suprs_domain,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:09
global_suprs_email,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:10
gms_arc_fr_smry_sustnr,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:11
gms_arc_fr_txn,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:13
gms_bzfc_adb_fact_donation,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:14
gms_bzfc_cdi_fr_prfr_email_profile,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:16
gms_bzfc_cnst_fr_prfr_em_prfl,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:17
gms_bzfc_donation_rank,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:19
gms_bzfc_fact_ask_cntct_intrctn,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:20
gms_bzf_cnst_cnstcy,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:21
gms_bzf_cnst_cnstcy_curnt,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:23
gms_bz_pg_group_membrshp,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:24
gms_cnst_behvrl_segmnt,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:26
gms_cnst_cdi_smry_fr_pa_dm,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:27
gms_cnst_cdi_smry_fr_prfr_bzf_cem_cnst_opt_outs_stg,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:29
gms_cnst_cdi_smry_fr_prfr_stg,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:30
gofundraise_donor,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:31
google_analytics_txn,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:33
lkp_positions_taxonomy_mktg_stg,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:34
mktg_snapsht_load_cntl,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:36
mobile_commons_active,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:37
name_gender,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:38
nhqmktg_cdrp_enrllmnt_ref,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:40
nhqmktg_cdrp_enrllmnt_sts,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:41
pacific_east_email_append,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:42
pbi_bio_demogrphcs,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:44
pbi_bzl_fact_show_prodctv_ind,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:46
pbi_cfremappend_cnst,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:47
pbi_cfremappend_cohort,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:48
pbi_entrprs_campgn_comnts,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:50
pbi_entrprs_campgn_non_adb,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:51
pbi_entrprs_campgn_results,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:52
pbi_entrprs_campgn_smry,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:54
pbi_entrprs_campgn_ts_sends,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:55
pbi_model_perf_auc,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:57
pbi_model_perf_dashbrd,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:00:58
pbi_model_perf_dim_lol,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:00
pbi_model_perf_tlres,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:01
pg_group_ref,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:03
pg_response_log_exclusion,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:04
pg_src_convrsn,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:06
phone_interaction_eoc,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:07
phone_interaction_pg_eoc,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:09
phone_interaction_sustnr_upgr,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:10
pref_cnst_mstr,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:11
replication_adb_nmsbroadlogmsg,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:13
replication_adb_nmsoperation,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:14
replication_dim_person,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:16
replication_dim_recipient,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:17
replication_fact_interaction_aprm,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:19
replication_rr_rqq_rql_file_xref,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:20
rr_rqq_rql_file_xref,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:22
scr,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:23
scr_val_ref,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:25
srvy_anvrsry_vlntr_load_cntl,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:26
srvy_anvrsry_vlntr_questions,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:28
srvy_anvrsry_vlntr_questn_2_srvy_xref,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:29
srvy_anvrsry_vlntr_rspns_norm,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:30
srvy_anvrsy_vlntr_rspns,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:32
srvy_anvrsy_vlntr_rspns_cmnt,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:33
srvy_anvrsy_vlntr_rspns_fy21,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:35
srvy_anvrsy_vlntr_rspns_fy22,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:36
srvy_anvrsy_vlntr_rspns_load_cntl,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:38
srvy_blood_sponsor_load_cntl,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:39
srvy_blood_sponsor_questions,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:41
srvy_blood_sponsor_questn_2_srvy_xref,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:42
srvy_blood_sponsor_respondents,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:44
srvy_blood_sponsor_rspns,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:45
srvy_dim_survey,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:47
srvy_dim_values,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:48
srvy_gplg_rspns,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:49
srvy_hsptl_customer_contact,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:51
srvy_hsptl_load_cntl,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:52
srvy_hsptl_periods_hst,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:54
